loan_id,customer_id,risk_state,remaining_months,within_term_default_prob
LN193233,ANON_9933D52028,Low,36,0.410921542526733
LN193261,ANON_79A9EC0410,Low,3,0.011273906495891599
LN193371,ANON_72C2472053,Default,3,0.9921026897455488
LN193404,ANON_939F89E7E5,Default,33,0.9431114387141902
LN193448,ANON_5BF30C582B,Low,46,0.4987835796745933
LN193558,ANON_93620C875B,Default,3,0.9921026897455488
LN193619,ANON_DAC193522A,Low,58,0.5830842484608539
LN193978,ANON_C124548096,Medium,3,0.061530112323623994
LN194143,ANON_228330B3C0,Low,3,0.011273906495891599
LN194243,ANON_B4DA043F25,Low,3,0.011273906495891599
LN194552,ANON_BF43581A2D,Low,3,0.011273906495891599
LN194926,ANON_08A82D400F,Default,2,0.9946150174416826
LN194960,ANON_E52518DCFD,Default,45,0.9308673401717303
LN195219,ANON_2C8FD76B74,Low,3,0.011273906495891599
LN195283,ANON_D2D179C46C,Default,42,0.933653055602778
LN195440,ANON_C6E4A55015,Low,1,0.0028890378348394
LN195627,ANON_8C3E5677A4,Low,44,0.48261478282237746
LN195776,ANON_E42C09AAAC,Low,1,0.0028890378348394
LN195951,ANON_86A97CBD7E,Default,1,0.9972478549457664
LN196109,ANON_ED9B095CD3,Medium,3,0.061530112323623994
LN196168,ANON_7FE9AC66F3,Low,37,0.4205352137617737
LN196589,ANON_4D01A457BA,Low,1,0.0028890378348394
LN196636,ANON_0BEC371540,Low,12,0.11608902902343224
LN196757,ANON_1ABC644AB3,Low,9,0.07415603394594919
LN197206,ANON_125CFC3BC2,Low,1,0.0028890378348394
LN197432,ANON_46255709D1,Low,30,0.34895518610460524
LN197599,ANON_C7325F6158,Low,1,0.0028890378348394
LN197788,ANON_E4DC81E2F0,Low,3,0.011273906495891599
LN198503,ANON_D5727842C3,Low,3,0.011273906495891599
LN198577,ANON_3654EC2DD6,Low,21,0.24098261875278704
LN198884,ANON_F82823E92F,Low,61,0.5952339009814149
LN199228,ANON_052BE2865C,Default,20,0.9602549607122982
LN199238,ANON_9F8ABD60EB,Low,30,0.34895518610460524
LN199740,ANON_24A62A7234,Low,47,0.5066238346242291
LN199751,ANON_F5C5AF9E19,Default,1,0.9972478549457664
LN199926,ANON_854060928A,Low,1,0.0028890378348394
LN199953,ANON_16664C7B49,Default,59,0.919902908883538
LN199962,ANON_42219935C2,Low,51,0.5364324578189503
LN200300,ANON_3E7F231C0F,Low,34,0.39109761055878345
LN200494,ANON_71BA2BF3A9,Low,1,0.0028890378348394
LN200703,ANON_33B1B39A4E,Low,3,0.011273906495891599
LN200713,ANON_054F8913F1,Low,12,0.11608902902343224
LN200893,ANON_E7C72AE9E6,Low,2,0.006286475436421475
LN200943,ANON_6224A9D6BB,Low,1,0.0028890378348394
LN201420,ANON_6FF5205D4E,Low,45,0.49078166871151935
LN201477,ANON_C1B9982412,Low,3,0.011273906495891599
LN201607,ANON_CC6948E02F,Default,1,0.9972478549457664
LN201725,ANON_03B4379ECB,Default,1,0.9972478549457664
LN201883,ANON_ED19F73F54,Low,45,0.49078166871151935
LN202259,ANON_244B480474,Default,60,0.9192331931093587
LN202400,ANON_51BC374722,High,4,0.553041826099465
LN202574,ANON_AA84854AA4,Low,1,0.0028890378348394
LN202698,ANON_9097B139F6,Low,22,0.25391277625406367
LN202737,ANON_B8C58028D3,Medium,3,0.061530112323623994
LN202748,ANON_181929093E,Medium,2,0.02639003657589597
LN203152,ANON_CCC76EE27A,Medium,1,0.0009437919463087
LN203361,ANON_EB743F32F2,Default,55,0.9227227809660739
LN203589,ANON_EA899188C4,Default,1,0.9972478549457664
LN203723,ANON_0991FB57A5,Low,43,0.4742795392517041
LN203968,ANON_6BB5719D04,Low,2,0.006286475436421475
LN203990,ANON_1301AFA9F9,Low,3,0.011273906495891599
LN204061,ANON_D868037F73,Low,29,0.3378776778620316
LN204163,ANON_2D919F7B5B,Low,52,0.5435120106040596
LN204234,ANON_D744771B8F,Low,3,0.011273906495891599
LN205296,ANON_F3D1BF5980,Low,2,0.006286475436421475
LN205641,ANON_3E10F67DF7,Low,54,0.5572448366299143
LN205701,ANON_8D28EB1C9D,Default,6,0.98520191696147
LN205792,ANON_F64D9B7AF4,Default,3,0.9921026897455488
LN205949,ANON_20DFC63963,Low,2,0.006286475436421475
LN206346,ANON_E37C822E4D,Low,1,0.0028890378348394
LN206472,ANON_882790E6F6,High,58,0.8411084847463596
LN206601,ANON_143EDD3C4B,Default,3,0.9921026897455488
LN206605,ANON_8C437F9ED8,Low,36,0.410921542526733
LN206668,ANON_51DC7759CD,Low,3,0.011273906495891599
LN206754,ANON_AD102CA9B6,Default,94,0.9192331931093587
LN206862,ANON_64037C0F42,Medium,31,0.5025857945140658
LN206901,ANON_FDC0984C5C,Low,17,0.1870458813973239
LN207094,ANON_98E6DAF575,Default,56,0.9219960799497464
LN207434,ANON_0AD51E77A3,Default,16,0.9665383569492352
LN207490,ANON_A37D9BD6B1,Medium,52,0.6366122832941596
LN207501,ANON_9CCAA9E62D,Low,28,0.3265761787587599
LN207513,ANON_85BB429FD5,Default,2,0.9946150174416826
LN207751,ANON_9D65E674C4,Low,1,0.0028890378348394
LN208137,ANON_BF6288AF2B,Low,3,0.011273906495891599
LN208169,ANON_250FA84333,Default,49,0.9274087916714957
LN208913,ANON_2990D705C6,Low,45,0.49078166871151935
LN209128,ANON_193BDCE215,Low,8,0.060976239300138846
LN209941,ANON_8C2DF4E506,Low,1,0.0028890378348394
LN210541,ANON_D5D6C1A668,Default,20,0.9602549607122982
LN210965,ANON_94D503C3FC,Low,1,0.0028890378348394
LN211028,ANON_4FE763FF2F,Low,1,0.0028890378348394
LN211095,ANON_6953E1A31E,Default,50,0.9265873926750245
LN211173,ANON_AD5944B43D,Low,48,0.5143056888728583
LN211668,ANON_C25B188955,Default,50,0.9265873926750245
LN211886,ANON_878DDDCB89,Low,12,0.11608902902343224
LN212507,ANON_2EF479F659,Low,3,0.011273906495891599
LN213589,ANON_674745CCB7,Low,33,0.3808796118216776
LN213940,ANON_3BD9B94014,Low,3,0.011273906495891599
LN214070,ANON_BFADD12AB1,Default,9,0.9790405121309872
LN214080,ANON_9768FE05A9,Low,1,0.0028890378348394
LN214136,ANON_CC6948E02F,Low,1,0.0028890378348394
LN214384,ANON_3D42BCC8FA,Low,3,0.011273906495891599
LN214387,ANON_10F24C6051,Low,42,0.46577249147634125
LN214907,ANON_61F155FF67,Low,1,0.0028890378348394
LN215310,ANON_C2118CFFCC,Default,36,0.9397635763027908
LN215622,ANON_775A794CA0,Default,51,0.9257825932056515
LN215730,ANON_ED6569A820,Low,38,0.42995514089392567
LN216006,ANON_83F6D4A4D4,Low,12,0.11608902902343224
LN216550,ANON_167557F14C,Default,3,0.9921026897455488
LN216726,ANON_FBADCF53A1,Low,2,0.006286475436421475
LN217134,ANON_B80ED44FDE,Low,2,0.006286475436421475
LN217647,ANON_E6B6136FFE,Low,60,0.5952339009814149
LN217838,ANON_51B92E91EE,Default,1,0.9972478549457664
LN218129,ANON_A12F1509C0,Low,2,0.006286475436421475
LN218572,ANON_4A378712A0,Low,2,0.006286475436421475
LN218691,ANON_2CE658F407,Low,1,0.0028890378348394
LN218959,ANON_DFDEF7CBAB,Low,56,0.5704282589702666
LN219099,ANON_2E587811DF,Low,3,0.011273906495891599
LN219252,ANON_C926246BB5,Low,49,0.5218323346133623
LN219346,ANON_4F8E88E1D5,Low,33,0.3808796118216776
LN219430,ANON_D2B960EE04,Default,3,0.9921026897455488
LN219963,ANON_4A571E2994,Low,48,0.5143056888728583
LN220054,ANON_706F6E1A2F,Low,45,0.49078166871151935
LN220142,ANON_F233F385CC,Low,34,0.39109761055878345
LN220205,ANON_3D3D838AA5,Low,3,0.011273906495891599
LN220693,ANON_2E682642D5,Low,59,0.5892210816125598
LN220726,ANON_C9A2E0D27B,Default,12,0.9734121430924614
LN221148,ANON_C44D890AF7,Low,3,0.011273906495891599
LN221403,ANON_924FA0731B,Default,1,0.9972478549457664
LN221450,ANON_39F1BF5B66,Low,53,0.5504485073512786
LN222257,ANON_E3CD8F2C6D,Low,12,0.11608902902343224
LN222701,ANON_2453EF5FF3,Low,3,0.011273906495891599
LN222855,ANON_14995AA77A,Low,1,0.0028890378348394
LN223170,ANON_5B2B0CBE01,Default,49,0.9274087916714957
LN223279,ANON_98FCA02E07,Low,3,0.011273906495891599
LN223337,ANON_67874C530A,Low,1,0.0028890378348394
LN223355,ANON_D28A04BEFE,Medium,1,0.0009437919463087
LN223371,ANON_D75E61110D,Low,2,0.006286475436421475
LN223621,ANON_D2FC46B387,Low,1,0.0028890378348394
LN223820,ANON_78EC8727C0,Default,3,0.9921026897455488
LN223826,ANON_7F2EE4076B,Low,229,0.5952339009814149
LN223950,ANON_30B2034CD5,Low,2,0.006286475436421475
LN223992,ANON_AC41D01E8E,Low,1,0.0028890378348394
LN224045,ANON_29A875DA3C,Low,58,0.5830842484608539
LN224074,ANON_6F8A8AECB3,Low,2,0.006286475436421475
LN224329,ANON_DAB61C442A,Default,78,0.9192331931093587
LN224516,ANON_3B435FBA1D,Default,56,0.9219960799497464
LN224852,ANON_43F9938758,Low,3,0.011273906495891599
LN224929,ANON_A6FB6584D0,Low,1,0.0028890378348394
LN225578,ANON_CC0E2EEF4D,Low,2,0.006286475436421475
LN225728,ANON_80EBD7C7FE,High,1,0.2224123182207014
LN225762,ANON_C81FB51AD2,Low,12,0.11608902902343224
LN225814,ANON_E1DBB93C5B,Default,2,0.9946150174416826
LN225939,ANON_0204962AC5,Low,18,0.20084227888556092
LN226015,ANON_C7A85EE83F,Default,3,0.9921026897455488
LN226232,ANON_695414F088,High,2,0.3736214703754679
LN226295,ANON_7651DA1DDB,Low,182,0.5952339009814149
LN226544,ANON_E52C312631,Low,1,0.0028890378348394
LN226589,ANON_52BC107A3C,Low,12,0.11608902902343224
LN226601,ANON_B96967BF7B,Low,1,0.0028890378348394
LN226656,ANON_268B84DC04,Low,2,0.006286475436421475
LN226964,ANON_AD87C38306,Medium,45,0.5981809550879864
LN227163,ANON_88465DADC7,Low,20,0.22782267747708296
LN227222,ANON_F294D5DB55,Default,120,0.9192331931093587
LN227291,ANON_AB61E015BD,Low,59,0.5892210816125598
LN227461,ANON_43E3F25963,Low,12,0.11608902902343224
LN227580,ANON_5A96F64E79,Default,1,0.9972478549457664
LN227642,ANON_39C2A27AB2,Default,3,0.9921026897455488
LN228491,ANON_380A304981,Default,12,0.9734121430924614
LN228594,ANON_5D9C0C232F,Default,30,0.9466710949361116
LN228626,ANON_9B24830DAF,Default,3,0.9921026897455488
LN229086,ANON_C9720BB00B,Low,3,0.011273906495891599
LN229185,ANON_1180C52007,Default,28,0.9491686206646659
LN229737,ANON_4C75B641BD,Low,3,0.011273906495891599
LN230665,ANON_8CCD130A8C,Low,1,0.0028890378348394
LN231176,ANON_212CC2D9EE,Low,44,0.48261478282237746
LN231224,ANON_412B950A4E,Medium,4,0.09878942318819027
LN231258,ANON_BCD9C66193,Default,3,0.9921026897455488
LN231637,ANON_A594F2D091,Low,1,0.0028890378348394
LN231998,ANON_39EF0B49B2,Low,59,0.5892210816125598
LN232227,ANON_71F2E92EE6,Low,3,0.011273906495891599
LN232236,ANON_290DE729BF,Default,17,0.9649160074795109
LN233583,ANON_DF28320A9E,Low,3,0.011273906495891599
LN233605,ANON_B8B109A344,Low,42,0.46577249147634125
LN233869,ANON_7F134DC66A,Low,40,0.4482288819192077
LN234094,ANON_6B2A31AA8B,Default,236,0.9192331931093587
LN234208,ANON_2D919F7B5B,Default,3,0.9921026897455488
LN234317,ANON_4BDFC0B736,Low,1,0.0028890378348394
LN234592,ANON_3674DFC15A,Default,1,0.9972478549457664
LN234810,ANON_2306830CF5,Low,3,0.011273906495891599
LN234847,ANON_7CDCDF1772,Low,1,0.0028890378348394
LN235164,ANON_1A17CCDCC3,Default,33,0.9431114387141902
LN235494,ANON_7E00899C87,Default,2,0.9946150174416826
LN235501,ANON_65AB69F0D9,Low,3,0.011273906495891599
LN235901,ANON_F5429A95EA,Default,2,0.9946150174416826
LN236046,ANON_F50D4FBAB7,Low,40,0.4482288819192077
LN236472,ANON_3D5037325B,Medium,2,0.02639003657589597
LN236771,ANON_42E16CBEB2,Low,55,0.5639038291832629
LN236944,ANON_E0EBB99ECD,Low,19,0.2144393012428228
LN236944,ANON_A3DB93268C,Low,38,0.42995514089392567
LN237819,ANON_1B8D97C0F6,Default,304,0.9192331931093587
LN237894,ANON_3C33F26B0D,Low,31,0.35981221129506036
LN238106,ANON_A43A4D81AE,Low,1,0.0028890378348394
LN238144,ANON_36D1BD8BF9,Low,1,0.0028890378348394
LN238264,ANON_731B2E6CEA,Low,2,0.006286475436421475
LN238319,ANON_2813494FCC,Low,1,0.0028890378348394
LN238657,ANON_0A56D5E44B,Default,1,0.9972478549457664
LN238849,ANON_723F02D885,Default,3,0.9921026897455488
LN238905,ANON_8D1A00BC03,Default,2,0.9946150174416826
LN238970,ANON_5D9C0C232F,Default,1,0.9972478549457664
LN238970,ANON_CEDC21BC2D,Default,16,0.9665383569492352
LN238987,ANON_6C2BDF8F51,Medium,1,0.0009437919463087
LN240267,ANON_51AA8846DD,Default,55,0.9227227809660739
LN240335,ANON_2A483DF636,Medium,3,0.061530112323623994
LN240400,ANON_4B00378408,Low,2,0.006286475436421475
LN240531,ANON_78AA4ECA2D,Low,14,0.14470111759293655
LN240814,ANON_126889B3BE,Default,3,0.9921026897455488
LN240921,ANON_38AEF1DC94,Low,36,0.410921542526733
LN241437,ANON_1845F7A131,Low,10,0.0878451509882079
LN241459,ANON_2B3CEBB3C4,Low,20,0.22782267747708296
LN241515,ANON_7D6275EFB7,Default,2,0.9946150174416826
LN242231,ANON_372DE6A5A0,Low,1,0.0028890378348394
LN243110,ANON_F621A302CC,Low,36,0.410921542526733
LN243461,ANON_8F061E8591,Low,3,0.011273906495891599
LN243615,ANON_3599C2FD9D,Low,3,0.011273906495891599
LN243790,ANON_7282E10BD4,Medium,12,0.3026010809100447
LN243833,ANON_D563BF224E,Default,1,0.9972478549457664
LN244067,ANON_B01E81F4B3,Low,18,0.20084227888556092
LN244655,ANON_17231250DE,Low,3,0.011273906495891599
LN244860,ANON_516439A20B,Low,3,0.011273906495891599
LN244871,ANON_86F42C6BDD,Default,33,0.9431114387141902
LN245261,ANON_B68670017E,Low,3,0.011273906495891599
LN245277,ANON_9EA22C59D3,Low,1,0.0028890378348394
LN245555,ANON_C52114956A,Default,46,0.9299760463757032
LN245678,ANON_B5FEC53CEC,Low,59,0.5892210816125598
LN245696,ANON_9FA4CCF2A6,Low,3,0.011273906495891599
LN245852,ANON_A747BAAAA9,Low,38,0.42995514089392567
LN245976,ANON_7354618B3C,Low,221,0.5952339009814149
LN246082,ANON_B036E4E716,Default,3,0.9921026897455488
LN246144,ANON_C0E126725B,Low,4,0.018145183579736924
LN246485,ANON_F0DF0111EC,Low,2,0.006286475436421475
LN246629,ANON_18F5DC1765,Low,3,0.011273906495891599
LN246827,ANON_5D8FBED626,Low,1,0.0028890378348394
LN246914,ANON_E7590D1F8D,Low,115,0.5952339009814149
LN247290,ANON_B7575BE9B4,Default,3,0.9921026897455488
LN247916,ANON_AE58F3E679,Low,2,0.006286475436421475
LN248082,ANON_731951893F,Low,52,0.5435120106040596
LN248227,ANON_6798F74BBD,Low,36,0.410921542526733
LN248240,ANON_A55C3E3599,Low,3,0.011273906495891599
LN248327,ANON_77FA684D00,Low,46,0.4987835796745933
LN248672,ANON_0F7A490741,Default,8,0.9810269865696981
LN249847,ANON_0FF215F9F3,Default,47,0.9291027653031368
LN249958,ANON_24575AE68B,Low,1,0.0028890378348394
LN250120,ANON_1692E0A2E4,Low,2,0.006286475436421475
LN250582,ANON_211E4F7642,Default,27,0.9504563336493085
LN250601,ANON_E2502AF212,Low,2,0.006286475436421475
LN250622,ANON_3DD6601CDC,Low,19,0.2144393012428228
LN250753,ANON_EC64D1C792,Low,55,0.5639038291832629
LN250968,ANON_F06252D43B,Low,1,0.0028890378348394
LN251325,ANON_42D9B46A6F,Low,3,0.011273906495891599
LN251465,ANON_B31F9F50FE,Low,3,0.011273906495891599
LN251549,ANON_E07BABECCC,Low,118,0.5952339009814149
LN251568,ANON_24A0DAEBA8,Default,1,0.9972478549457664
LN251884,ANON_F35614C910,Low,119,0.5952339009814149
LN252347,ANON_812EE7E94B,Low,55,0.5639038291832629
LN252555,ANON_69413EC3A2,Low,3,0.011273906495891599
LN252591,ANON_24328B3788,Low,1,0.0028890378348394
LN252961,ANON_C7348FD035,Low,2,0.006286475436421475
LN253419,ANON_103698FB04,Default,1,0.9972478549457664
LN253540,ANON_11474D4306,Default,39,0.9366147499032963
LN253832,ANON_92FF0A5EE3,Default,3,0.9921026897455488
LN254379,ANON_ADDDF3917A,Low,19,0.2144393012428228
LN254613,ANON_20C56A77C1,Low,55,0.5639038291832629
LN254683,ANON_0F183600C6,Low,1,0.0028890378348394
LN254779,ANON_817BBB9BA8,Low,1,0.0028890378348394
LN254878,ANON_3CBDDDBAD6,Low,29,0.3378776778620316
LN254976,ANON_35A4A19B46,Medium,60,0.6743060110577099
LN255438,ANON_D27F600C58,Low,1,0.0028890378348394
LN255508,ANON_2C4FC85E45,Low,52,0.5435120106040596
LN255805,ANON_FB3791ACC0,Low,1,0.0028890378348394
LN255938,ANON_956773EF5C,Low,1,0.0028890378348394
LN255978,ANON_7D7E4E765D,Low,42,0.46577249147634125
LN256327,ANON_2F671D6CE7,Low,3,0.011273906495891599
LN256330,ANON_6E72BBBD95,Low,1,0.0028890378348394
LN256351,ANON_881DF04D4B,Low,61,0.5952339009814149
LN256469,ANON_FD57A9AA12,Default,23,0.9558806942147672
LN256558,ANON_112A155D90,Low,44,0.48261478282237746
LN256793,ANON_5419A57A25,Medium,1,0.0009437919463087
LN256807,ANON_68331C52B6,Default,1,0.9972478549457664
LN256895,ANON_B00B01E1AF,Default,12,0.9734121430924614
LN257176,ANON_C3E0CDF633,Low,1,0.0028890378348394
LN257450,ANON_3B901F5C62,Low,3,0.011273906495891599
LN257545,ANON_9A2908C1DE,Low,3,0.011273906495891599
LN257663,ANON_01F8ACC7E0,Low,1,0.0028890378348394
LN258296,ANON_8FB40D02AF,Low,45,0.49078166871151935
LN258717,ANON_095784D984,Low,55,0.5639038291832629
LN258719,ANON_1757D29A63,Low,28,0.3265761787587599
LN258730,ANON_4765E12628,Default,40,0.9356072914808535
LN259018,ANON_03E2D53E94,Low,1,0.0028890378348394
LN259076,ANON_42D32E0360,Low,3,0.011273906495891599
LN259354,ANON_FEFA05F526,Low,1,0.0028890378348394
LN259558,ANON_EB9F68E6A6,Default,12,0.9734121430924614
LN259767,ANON_E2E83F724C,Low,43,0.4742795392517041
LN259803,ANON_E718E3EDD0,Low,28,0.3265761787587599
LN260118,ANON_D041CE0C8C,Default,19,0.9617754886078527
LN260387,ANON_44713E63DD,Low,31,0.35981221129506036
LN260422,ANON_1B1E65E3FC,Low,2,0.006286475436421475
LN260928,ANON_BC8EF03B2F,Default,1,0.9972478549457664
LN261112,ANON_A40D7B82E0,Low,3,0.011273906495891599
LN261156,ANON_A72B4A707A,Medium,43,0.5861521081480074
LN261312,ANON_B8604B1191,Low,1,0.0028890378348394
LN261335,ANON_761AE42C69,Default,3,0.9921026897455488
LN261487,ANON_E8B93A71A2,Low,1,0.0028890378348394
LN261619,ANON_2A31C6C28F,Low,50,0.5292069015765977
LN261712,ANON_899235699E,Low,2,0.006286475436421475
LN261794,ANON_7EB5500AD2,High,54,0.8372236752395258
LN261979,ANON_E424FF82C3,Low,11,0.10186928211501414
LN262018,ANON_4A296ADDD9,Low,1,0.0028890378348394
LN262293,ANON_CB7D75F10F,Default,1,0.9972478549457664
LN262326,ANON_B709BECE3D,Low,36,0.410921542526733
LN262360,ANON_2BCCD1EB3D,Default,3,0.9921026897455488
LN262512,ANON_BB0518E5C1,Low,58,0.5830842484608539
LN262554,ANON_3009A26A9F,Default,32,0.9442738007305771
LN262672,ANON_185E5E461F,Low,1,0.0028890378348394
LN263145,ANON_6B8004C327,Medium,3,0.061530112323623994
LN263259,ANON_796E8648D0,Default,1,0.9972478549457664
LN263315,ANON_39D202762E,Low,1,0.0028890378348394
LN263564,ANON_D908CD0B34,Medium,1,0.0009437919463087
LN263877,ANON_C701E17A70,Low,1,0.0028890378348394
LN264508,ANON_4CD2757574,Low,3,0.011273906495891599
LN264829,ANON_602713CC4E,Low,52,0.5435120106040596
LN265059,ANON_B7CBA28E5D,Low,1,0.0028890378348394
LN265612,ANON_AC6837F403,Low,3,0.011273906495891599
LN265881,ANON_966A14A59F,Default,3,0.9921026897455488
LN266073,ANON_77752EF19A,Low,179,0.5952339009814149
LN266258,ANON_C4686D63B3,High,54,0.8372236752395258
LN266370,ANON_9340AC4082,Low,12,0.11608902902343224
LN266415,ANON_76FD1C9970,Low,1,0.0028890378348394
LN266461,ANON_CB2EDD44C7,Low,8,0.060976239300138846
LN266566,ANON_9246E32055,Default,3,0.9921026897455488
LN266787,ANON_9862AEC685,Low,3,0.011273906495891599
LN266846,ANON_6C84E1349F,Default,1,0.9972478549457664
LN267069,ANON_360DDE832C,Low,3,0.011273906495891599
LN267375,ANON_B03FCED102,Default,1,0.9972478549457664
LN267906,ANON_F287CC32AB,Low,32,0.3704524264635173
LN268128,ANON_38E93CBE20,Low,1,0.0028890378348394
LN268210,ANON_05FD379715,Low,48,0.5143056888728583
LN268346,ANON_28954571B1,Default,2,0.9946150174416826
LN268539,ANON_AC9EEEAEC8,Default,9,0.9790405121309872
LN269064,ANON_3D9C35E04F,Default,42,0.933653055602778
LN269244,ANON_D2D0B0BF76,Low,2,0.006286475436421475
LN269401,ANON_EE50B7C98E,Low,62,0.5952339009814149
LN269546,ANON_8C3C018FDE,Default,3,0.9921026897455488
LN269576,ANON_1E1F410AE0,Low,44,0.48261478282237746
LN269735,ANON_F41996AC15,Low,1,0.0028890378348394
LN269834,ANON_4404C43B3F,Low,14,0.14470111759293655
LN269975,ANON_DA9465411B,Default,3,0.9921026897455488
LN270000,ANON_E53AD1BD8F,Low,1,0.0028890378348394
LN270018,ANON_EA973937E4,Low,1,0.0028890378348394
LN270072,ANON_87CC78BF28,Low,3,0.011273906495891599
LN270160,ANON_2B6CAB0147,Low,1,0.0028890378348394
LN270213,ANON_EF95D5A142,Low,21,0.24098261875278704
LN270303,ANON_F40D09D20C,Low,1,0.0028890378348394
LN270409,ANON_7EB7D4B8F3,Low,12,0.11608902902343224
LN270683,ANON_BDC2058318,Low,48,0.5143056888728583
LN270737,ANON_4270306B7E,Default,111,0.9192331931093587
LN271147,ANON_88788314A9,Default,6,0.98520191696147
LN271249,ANON_415A59DB4D,Low,1,0.0028890378348394
LN271541,ANON_1AC1C242DD,Medium,51,0.6314527586722665
LN271712,ANON_299E8C23F5,Low,1,0.0028890378348394
LN271782,ANON_C3B19AC573,Low,52,0.5435120106040596
LN272236,ANON_199FDE8E01,Low,19,0.2144393012428228
LN272351,ANON_D65BC73D1D,High,118,0.8429350630308394
LN272818,ANON_39E095A401,Default,3,0.9921026897455488
LN273247,ANON_56095B2AE8,Low,1,0.0028890378348394
LN273443,ANON_E0EBF441D7,Low,3,0.011273906495891599
LN273648,ANON_D8594F5651,Low,59,0.5892210816125598
LN273978,ANON_55D1B5D8BE,Low,43,0.4742795392517041
LN274022,ANON_F5906F8B26,Low,1,0.0028890378348394
LN274478,ANON_F249A64FEA,Low,6,0.03703699384079466
LN274666,ANON_74AC2FD930,Low,1,0.0028890378348394
LN274948,ANON_60775D990C,Low,58,0.5830842484608539
LN275483,ANON_2EF8333183,Default,3,0.9921026897455488
LN275526,ANON_F49B82A1F5,Low,20,0.22782267747708296
LN276028,ANON_DF1A944260,High,7,0.6760830061505241
LN276179,ANON_D82DA5B119,Default,50,0.9265873926750245
LN276465,ANON_782B08B6E3,Low,12,0.11608902902343224
LN276524,ANON_3C924E9732,Low,31,0.35981221129506036
LN277255,ANON_B290B349E9,Low,3,0.011273906495891599
LN277714,ANON_77712C417C,Low,2,0.006286475436421475
LN277724,ANON_800C38ACAF,Low,1,0.0028890378348394
LN277821,ANON_905DE5DA65,High,3,0.4786189189371133
LN278643,ANON_80E2CE8B09,Default,58,0.9205864376966835
LN278778,ANON_5AF0A1CB9B,Low,40,0.4482288819192077
LN279310,ANON_8488DB89B6,Default,14,0.9698945122522876
LN279406,ANON_73706D8E28,Low,3,0.011273906495891599
LN279502,ANON_5CE8459AC2,Low,1,0.0028890378348394
LN279726,ANON_7047F36A51,Low,2,0.006286475436421475
LN279787,ANON_B4FD125BD0,Low,3,0.011273906495891599
LN279832,ANON_04CB287D92,Low,58,0.5830842484608539
LN279904,ANON_A311E2D051,Default,52,0.9249940577228253
LN280328,ANON_DD83B52CFC,Low,1,0.0028890378348394
LN280505,ANON_66C39C7DEA,Low,12,0.11608902902343224
LN280672,ANON_589262DA13,Default,50,0.9265873926750245
LN281574,ANON_186586EBE0,Low,57,0.5768208442155516
LN281609,ANON_99DCEC9BAF,Low,60,0.5952339009814149
LN281646,ANON_FC9F2362CB,Low,51,0.5364324578189503
LN281840,ANON_C21EC58EB2,Default,1,0.9972478549457664
LN281926,ANON_6E40FB1E20,Low,1,0.0028890378348394
LN281984,ANON_9B74C21C4E,Low,21,0.24098261875278704
LN282195,ANON_230A9AA9F2,High,3,0.4786189189371133
LN282200,ANON_6F21F9AF30,Low,3,0.011273906495891599
LN282231,ANON_25A18ECDFC,Default,1,0.9972478549457664
LN282326,ANON_FD545A6EE8,Low,55,0.5639038291832629
